customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV
4094-NSEDU,Female,1,False,False,21,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.25,1973.75,True,1979.25
0234-TEVTT,Female,0,True,True,48,False,False,DSL,True,False,True,False,False,True,One year,False,Credit card (automatic),45.0,2196.300048828125,False,2160.0
4304-TSPVK,Female,0,True,False,68,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.9000015258789,7843.5498046875,False,7813.200103759766
1552-AAGRX,Female,0,False,False,30,True,True,Fiber optic,True,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),106.4000015258789,3211.89990234375,False,3192.000045776367
2637-FKFSY,Female,0,True,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,46.09999847412109,130.14999389648438,False,138.29999542236325
9796-MVYXX,Female,1,False,False,14,False,False,DSL,True,False,True,True,False,False,Two year,False,Mailed check,39.70000076293945,692.3499755859375,False,555.8000106811523
7874-ECPQJ,Female,0,False,True,4,True,False,False,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),20.049999237060547,85.5,False,80.19999694824219
0020-INWCK,Female,0,True,True,71,True,True,Fiber optic,False,True,True,False,False,True,Two year,True,Credit card (automatic),95.75,6849.39990234375,False,6798.25
7089-RKVSZ,Male,0,True,True,8,True,True,False,False,False,False,False,False,True,One year,False,Mailed check,24.39999961853028,203.9499969482422,False,195.19999694824224
2683-JXWQQ,Male,0,True,True,61,False,False,DSL,True,False,True,False,False,False,Month-to-month,False,Bank transfer (automatic),33.599998474121094,2117.199951171875,False,2049.5999069213867
9548-ZMVTX,Male,0,True,True,72,True,True,Fiber optic,False,True,True,True,False,False,Two year,False,Bank transfer (automatic),90.4499969482422,6565.85009765625,False,6512.399780273438
8739-XNIKG,Female,0,False,False,5,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.0,424.75,False,420.0
9755-JHNMN,Female,0,False,False,49,True,False,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),67.4000015258789,3306.85009765625,False,3302.6000747680664
3981-QSVQI,Male,0,False,False,8,True,False,False,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),19.700000762939453,168.89999389648438,False,157.60000610351562
2789-HQBOU,Male,0,False,False,3,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.3499984741211,253.8000030517578,False,241.04999542236328
9424-CMPOG,Male,0,True,True,9,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,19.600000381469727,197.3999938964844,False,176.40000343322754
5067-WJEUN,Male,0,True,True,67,True,False,DSL,True,True,False,False,False,False,Two year,True,Bank transfer (automatic),54.20000076293945,3838.199951171875,False,3631.4000511169434
3450-WXOAT,Male,0,False,False,46,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),45.20000076293945,2065.14990234375,False,2079.200035095215
9251-WNSOD,Female,0,True,False,67,True,True,DSL,True,True,True,False,False,True,One year,False,Mailed check,75.0999984741211,5064.4501953125,False,5031.699897766113
6974-DAFLI,Female,0,True,False,55,True,False,False,False,False,False,False,False,True,One year,False,Electronic check,19.700000762939453,1140.050048828125,False,1083.50004196167
2616-UUTFK,Male,0,True,False,33,True,True,DSL,True,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),72.75,2447.449951171875,False,2400.75
7064-JHXCE,Male,0,True,True,62,True,False,False,False,False,False,False,False,True,Two year,False,Credit card (automatic),20.049999237060547,1263.9000244140625,False,1243.099952697754
5103-MHMHY,Female,0,False,True,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.95000076293945,45.95000076293945,True,45.95000076293945
7989-AWGEH,Male,0,True,True,49,False,False,DSL,True,False,False,False,False,True,Month-to-month,True,Electronic check,39.20000076293945,1838.1500244140625,False,1920.8000373840332
4373-VVHQL,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.75,44.75,False,44.75
4559-UWIHT,Male,0,True,False,14,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,82.6500015258789,1185.0,False,1157.1000213623047
7268-IGMFD,Male,1,False,False,18,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),93.9000015258789,1743.9000244140625,False,1690.2000274658203
1846-XWOQN,Female,1,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1500015258789,70.1500015258789,True,70.1500015258789
0235-KGSLC,Female,0,False,False,1,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),85.55000305175781,85.55000305175781,True,85.55000305175781
6650-BWFRT,Female,0,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),117.1500015258789,8529.5,False,8434.800109863281
9570-KYEUA,Male,0,False,False,64,True,True,Fiber optic,True,False,True,True,False,True,Two year,False,Credit card (automatic),99.25,6549.4501953125,False,6352.0
6993-YGFJV,Male,0,True,False,69,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),112.5500030517578,7806.5,False,7765.950210571288
2712-SYWAY,Female,0,False,False,1,True,True,False,False,False,False,False,False,True,Month-to-month,True,Electronic check,25.700000762939453,25.700000762939453,False,25.700000762939453
0730-BGQGF,Male,0,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),90.3000030517578,6287.2998046875,False,6411.300216674804
5498-IBWPI,Female,0,True,True,66,True,False,DSL,False,False,False,True,False,False,One year,True,Credit card (automatic),49.400001525878906,3251.85009765625,False,3260.400100708008
9101-NTIXF,Male,0,False,False,2,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,19.39999961853028,50.59999847412109,False,38.79999923706056
0013-SMEOE,Female,1,True,False,71,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),109.6999969482422,7904.25,False,7788.699783325196
9314-QDMDW,Male,0,False,False,11,True,False,DSL,False,True,False,False,True,False,One year,True,Electronic check,61.25,729.9500122070312,False,673.75
9308-ANMVE,Male,0,False,True,47,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Electronic check,55.29999923706055,2654.050048828125,False,2599.0999641418457
2884-GBPFB,Female,0,True,False,35,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.30000305175781,2416.550048828125,True,2460.5001068115234
3757-NJYBX,Male,1,True,False,32,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Bank transfer (automatic),106.3499984741211,3520.75,True,3403.199951171875
3413-DHLPB,Male,0,True,True,60,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Bank transfer (automatic),103.75,5969.9501953125,False,6225.0
7649-PHJVR,Male,0,False,False,11,True,False,False,False,False,False,False,False,True,One year,False,Mailed check,19.5,226.8000030517578,False,214.5
6114-TCFID,Female,0,False,False,29,False,False,DSL,True,True,False,True,False,False,One year,False,Credit card (automatic),39.5,1082.75,False,1145.5
3787-TRIAL,Male,0,True,True,21,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,26.049999237060547,565.75,False,547.0499839782715
2573-GYRUU,Male,1,True,False,48,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),91.0500030517578,4370.75,False,4370.400146484374
5156-UMKOW,Female,0,False,True,3,False,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,29.64999961853028,90.05000305175781,False,88.94999885559085
1247-QBVSH,Female,0,True,True,43,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,50.20000076293945,2169.39990234375,False,2158.6000328063965
6734-GMPVK,Male,0,False,False,5,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,105.3000030517578,550.5999755859375,False,526.500015258789
9822-OAOVB,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,55.45000076293945,55.45000076293945,False,55.45000076293945
6161-ERDGD,Male,0,True,True,71,True,True,DSL,True,False,True,True,True,True,One year,False,Electronic check,85.44999694824219,6300.85009765625,False,6066.949783325195
1226-JZNKR,Female,0,True,True,8,True,False,False,False,False,False,False,False,True,One year,False,Electronic check,19.799999237060547,160.0500030517578,False,158.39999389648438
7318-EIVKO,Male,0,False,False,8,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,59.25,436.6000061035156,False,474.0
3771-PZOBW,Male,0,False,False,20,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),90.6999969482422,1781.3499755859375,False,1813.999938964844
5136-KCKGI,Female,0,True,True,33,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Mailed check,103.6999969482422,3467.0,True,3422.0998992919926
8231-BSWXX,Male,0,False,False,71,True,True,Fiber optic,False,True,False,False,False,False,One year,True,Credit card (automatic),79.05000305175781,5552.5,False,5612.550216674805
6486-LHTMA,Female,1,True,False,31,True,True,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,90.6999969482422,2835.5,False,2811.6999053955083
4083-BFNYK,Female,1,True,False,38,True,True,Fiber optic,True,True,False,False,False,True,One year,False,Credit card (automatic),95.0,3591.25,False,3610.0
3722-WPXTK,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,88.3499984741211,88.3499984741211,True,88.3499984741211
7389-KBFIT,Female,0,True,True,2,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,30.25,63.75,False,60.5
7176-WIONM,Female,0,True,False,12,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),49.84999847412109,617.1500244140625,False,598.199981689453
5141-ZUVBH,Female,0,False,True,9,True,False,Fiber optic,True,False,True,True,False,True,Month-to-month,False,Bank transfer (automatic),93.0,870.25,False,837.0
1089-HDMKP,Male,1,False,True,11,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,54.54999923706055,601.25,False,600.049991607666
7623-HKYRK,Male,0,False,True,6,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,19.700000762939453,111.6500015258789,False,118.20000457763672
0310-SUCIN,Female,0,True,False,71,True,False,DSL,True,True,True,True,True,True,One year,True,Bank transfer (automatic),84.80000305175781,6046.10009765625,False,6020.800216674805
5197-PYEPU,Female,0,True,True,42,True,True,Fiber optic,True,True,False,False,True,False,One year,True,Credit card (automatic),94.4499969482422,3923.800048828125,False,3966.8998718261723
2929-ERCFZ,Female,0,True,True,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.1999969482422,777.2999877929688,True,753.5999755859376
7548-SEPYI,Female,0,False,False,5,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,96.25,512.4500122070312,True,481.25
8835-VSDSE,Female,0,True,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.69999694824219,141.4499969482422,True,141.39999389648438
6619-RPLQZ,Female,0,True,True,45,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,20.850000381469727,892.1500244140625,False,938.2500171661377
3275-RHRNE,Male,0,True,True,28,False,False,DSL,False,True,True,True,True,True,One year,True,Credit card (automatic),60.0,1682.050048828125,False,1680.0
3503-TYDAY,Female,0,True,False,43,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,80.44999694824219,3398.89990234375,False,3459.349868774414
6901-GOGZG,Male,0,False,True,60,True,True,DSL,True,False,True,True,True,True,Two year,True,Electronic check,84.94999694824219,4984.85009765625,False,5096.999816894531
1623-NLDOT,Female,0,True,False,42,False,False,DSL,False,True,False,True,False,False,One year,False,Mailed check,33.54999923706055,1445.300048828125,True,1409.099967956543
7021-XSNYE,Male,0,True,True,7,False,False,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),49.650001525878906,305.54998779296875,False,347.55001068115234
9621-OUPYD,Female,0,True,False,25,True,False,False,False,False,False,False,False,True,One year,True,Bank transfer (automatic),20.200000762939453,507.8999938964844,False,505.0000190734863
9898-KZQDZ,Female,1,True,True,40,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),94.5500030517578,3640.449951171875,True,3782.000122070312
8982-NHAVY,Male,0,False,False,27,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),100.5,2673.449951171875,False,2713.5
4307-KWMXE,Male,0,False,False,10,False,False,DSL,False,True,False,True,False,False,Month-to-month,False,Electronic check,35.75,389.7999877929688,False,357.5
0141-YEAYS,Female,1,False,False,27,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),86.44999694824219,2401.050048828125,False,2334.149917602539
2450-ZKEED,Female,0,False,False,11,True,False,DSL,False,False,True,True,False,False,One year,False,Bank transfer (automatic),53.79999923706055,651.5499877929688,False,591.799991607666
3694-DELSO,Male,0,True,True,4,False,False,DSL,True,False,False,False,True,False,Month-to-month,False,Credit card (automatic),38.54999923706055,156.10000610351562,False,154.1999969482422
3893-JRNFS,Male,0,False,False,68,False,False,DSL,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),39.900001525878906,2796.35009765625,False,2713.2001037597656
9603-OAIHC,Male,1,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.05000305175781,70.05000305175781,False,70.05000305175781
1133-KXCGE,Female,0,False,False,18,True,False,False,False,False,False,False,False,True,One year,False,Mailed check,20.100000381469727,407.0499877929688,False,361.8000068664551
5236-PERKL,Female,0,False,False,57,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),112.9499969482422,6465.0,True,6438.149826049806
0142-GVYSN,Male,0,False,False,26,True,False,False,False,False,False,False,False,True,Month-to-month,True,Electronic check,20.299999237060547,511.25,False,527.7999801635742
1049-FYSYG,Female,0,True,False,17,False,False,DSL,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),35.650001525878906,646.0499877929688,False,606.0500259399414
7854-FOKSF,Male,0,False,False,1,False,False,DSL,False,False,False,False,False,True,Month-to-month,False,Electronic check,35.900001525878906,35.900001525878906,True,35.900001525878906
2519-FAKOD,Male,0,False,True,38,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),99.25,3777.14990234375,True,3771.5
8406-LNMHF,Male,1,True,False,59,True,False,Fiber optic,True,True,True,False,False,False,One year,True,Credit card (automatic),82.94999694824219,4903.14990234375,False,4894.049819946289
1821-BUCWY,Male,0,False,False,30,True,False,DSL,True,False,True,False,False,False,Two year,True,Mailed check,55.650001525878906,1653.8499755859375,False,1669.5000457763672
8263-JQAIK,Male,1,False,False,2,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.450000762939453,47.5,True,48.900001525878906
0023-UYUPN,Female,1,True,False,50,True,True,False,False,False,False,False,False,True,One year,False,Electronic check,25.200000762939453,1306.300048828125,False,1260.0000381469727
8314-DPQHL,Male,0,False,False,9,False,False,DSL,True,False,True,True,False,True,One year,False,Mailed check,50.79999923706055,463.6000061035156,False,457.1999931335449
1465-WCZVT,Female,0,True,True,3,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,19.64999961853028,60.650001525878906,False,58.94999885559084
9481-SFCQY,Female,0,False,True,14,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),59.79999923706055,824.8499755859375,False,837.1999893188477
6360-SVNWV,Female,1,False,False,31,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),73.55000305175781,2094.64990234375,False,2280.050094604492
0567-GGCAC,Female,0,False,False,7,True,False,DSL,True,True,True,False,False,False,Month-to-month,False,Electronic check,61.400001525878906,438.8999938964844,False,429.80001068115234
7089-IVVAZ,Female,0,False,False,8,True,True,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Bank transfer (automatic),103.3499984741211,847.2999877929688,True,826.7999877929688
8884-MRNSU,Male,0,True,True,17,True,False,False,False,False,False,False,False,True,One year,False,Bank transfer (automatic),19.89999961853028,329.75,False,338.29999351501476
2171-UDMFD,Male,0,True,True,32,True,False,False,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),19.450000762939453,674.5499877929688,False,622.4000244140625
9050-IKDZA,Female,1,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Mailed check,81.5,162.5500030517578,False,163.0
2205-YMZZJ,Male,1,False,False,7,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.80000305175781,546.9500122070312,True,593.6000213623047
9802-CAQUT,Female,0,True,True,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Credit card (automatic),109.5500030517578,7887.25,False,7887.600219726562
1254-IZEYF,Female,1,False,False,31,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.9499969482422,3186.64990234375,True,3098.4499053955083
0187-WZNAB,Female,0,True,True,27,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Mailed check,74.4000015258789,1972.3499755859373,False,2008.8000411987305
9492-TOKRI,Female,0,False,False,18,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),90.0,1527.3499755859375,True,1620.0
1475-VWVDO,Male,0,False,False,7,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,74.9000015258789,490.5499877929688,False,524.3000106811523
9221-OTIVJ,Female,1,False,False,14,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.8499984741211,1531.4000244140625,True,1467.8999786376953
1357-MVDOZ,Male,0,True,True,11,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),59.650001525878906,683.25,False,656.150016784668
7602-MVRMB,Female,0,True,True,72,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),110.4499969482422,8058.85009765625,False,7952.399780273438
3325-FUYCG,Male,0,True,True,28,True,True,Fiber optic,True,True,False,False,True,True,One year,False,Electronic check,106.0999984741211,2847.39990234375,True,2970.7999572753906
5908-QMGOE,Male,1,False,False,15,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.19999694824219,1133.9000244140625,True,1112.9999542236328
1197-BVMVG,Female,1,False,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.44999694824219,294.45001220703125,False,297.79998779296875
5406-KGRMX,Female,0,False,False,71,True,True,False,False,False,False,False,False,True,Two year,False,Electronic check,24.549999237060547,1719.1500244140625,False,1743.0499458312988
8481-YYXWG,Female,0,False,False,5,True,False,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Electronic check,89.3499984741211,461.7000122070313,True,446.74999237060547
5968-HYJRZ,Male,0,True,True,47,True,True,False,False,False,False,False,False,True,Two year,False,Mailed check,24.549999237060547,1160.449951171875,False,1153.8499641418457
5198-EFNBM,Male,1,True,False,57,True,False,Fiber optic,False,True,True,False,True,False,One year,True,Electronic check,90.6500015258789,5199.7998046875,False,5167.050086975098
7516-GMHUV,Male,1,True,False,50,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),105.0500030517578,5163.2998046875,False,5252.50015258789
7140-ADSMJ,Male,0,False,False,8,True,False,False,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),20.450000762939453,162.3000030517578,False,163.60000610351562
2230-XTUWL,Female,0,True,True,48,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,19.549999237060547,883.3499755859375,False,938.3999633789062
7706-YLMQA,Female,0,False,False,70,True,False,False,False,False,False,False,False,True,One year,False,Bank transfer (automatic),19.700000762939453,1341.5,False,1379.0000534057617
2585-KTFRE,Male,0,False,True,1,True,False,DSL,True,True,False,True,False,True,Month-to-month,True,Bank transfer (automatic),70.44999694824219,70.44999694824219,False,70.44999694824219
7994-UYIVZ,Male,0,True,False,8,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.6500015258789,659.4500122070312,False,685.2000122070312
2609-IAICY,Female,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,77.1500015258789,77.1500015258789,True,77.1500015258789
1740-CSDJP,Male,0,False,False,1,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),35.25,35.25,True,35.25
7717-BICXI,Male,0,True,True,60,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,20.549999237060547,1205.050048828125,False,1232.9999542236328
6559-RAKOZ,Male,0,True,True,49,True,True,Fiber optic,False,False,False,True,True,True,One year,True,Electronic check,97.9499969482422,4917.89990234375,False,4799.549850463868
2636-OHFMN,Male,0,True,False,4,False,False,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,48.54999923706055,201.0,True,194.1999969482422
4716-MRVEN,Female,0,False,False,29,True,False,False,False,False,False,False,False,True,One year,False,Mailed check,20.0,599.2999877929688,False,580.0
2143-LJULT,Female,0,True,False,67,True,True,False,False,False,False,False,False,True,Two year,True,Credit card (automatic),25.25,1733.1500244140625,False,1691.75
1323-OOEPC,Female,0,True,False,53,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),98.4000015258789,5149.5,True,5215.200080871582
3200-MNQTF,Male,0,True,False,67,True,True,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),70.9000015258789,4677.10009765625,False,4750.300102233887
6164-HXUGH,Female,0,True,True,6,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,19.850000381469727,119.3000030517578,False,119.10000228881836
5630-IXDXV,Female,0,False,False,47,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.3499984741211,4849.10009765625,False,4998.449928283691
0320-DWVTU,Female,0,False,False,53,True,False,Fiber optic,True,True,True,True,False,True,Two year,False,Mailed check,99.5,5424.25,False,5273.5
9135-MGVPY,Male,0,True,False,69,True,False,DSL,True,True,True,True,True,True,Two year,True,Mailed check,84.69999694824219,5878.89990234375,False,5844.299789428711
1212-GLHMD,Male,0,False,False,3,True,False,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Mailed check,86.05000305175781,244.8500061035156,False,258.15000915527344
7878-JGDKK,Male,0,False,False,4,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.54999923706055,220.75,False,178.1999969482422
1088-AUUZZ,Male,0,True,True,56,True,True,DSL,True,True,False,True,False,True,Two year,True,Credit card (automatic),75.8499984741211,4261.2001953125,False,4247.599914550781
0397-GZBBC,Male,1,True,False,59,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),93.8499984741211,5574.75,True,5537.1499099731445
6614-YWYSC,Male,1,True,False,61,True,True,False,False,False,False,False,False,True,Two year,False,Bank transfer (automatic),25.0,1501.75,False,1525.0
9588-OZDMQ,Female,0,True,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.0,89.75,False,90.0
7641-EUYET,Male,1,True,True,46,True,True,Fiber optic,True,True,True,False,True,False,Month-to-month,True,Electronic check,100.6999969482422,4541.2001953125,True,4632.1998596191415
6476-EPYZR,Male,0,True,True,12,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,20.5,255.5,False,246.0
9921-ZVRHG,Female,0,False,False,14,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,80.44999694824219,1072.0,True,1126.2999572753906
1174-FGIFN,Female,0,True,True,28,True,True,Fiber optic,False,False,False,True,False,True,One year,True,Electronic check,90.4499969482422,2509.25,False,2532.5999145507817
6620-HVDUJ,Male,0,False,False,24,True,False,DSL,True,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),60.45000076293945,1440.75,False,1450.8000183105469
4701-MLJPN,Male,0,False,False,31,True,False,DSL,False,False,True,True,False,False,Month-to-month,True,Electronic check,55.25,1715.6500244140625,True,1712.75
1032-MAELW,Female,0,True,True,68,True,True,DSL,True,True,True,True,False,True,One year,True,Electronic check,78.44999694824219,5333.35009765625,False,5334.599792480469
7641-TQFHN,Male,0,False,True,39,True,True,Fiber optic,False,False,False,True,True,True,Two year,False,Mailed check,100.5500030517578,3895.35009765625,False,3921.4501190185542
1552-TKMXS,Female,0,True,False,42,True,False,False,False,False,False,False,False,True,Month-to-month,False,Credit card (automatic),20.350000381469727,869.9000244140625,False,854.7000160217285
9206-GVPEQ,Male,0,True,False,13,False,False,DSL,True,False,False,True,True,True,Month-to-month,True,Electronic check,54.45000076293945,706.8499755859375,True,707.8500099182129
8622-ZLFKO,Female,0,True,False,6,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,90.75,512.25,False,544.5
1596-BBVTG,Male,0,False,False,35,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),75.3499984741211,2636.050048828125,True,2637.2499465942383
6188-UXBBR,Female,0,True,False,38,True,False,False,False,False,False,False,False,True,One year,True,Credit card (automatic),20.25,814.75,False,769.5
2333-KWEWW,Male,0,False,False,18,True,False,False,False,False,False,False,False,True,Two year,False,Credit card (automatic),20.049999237060547,388.6000061035156,False,360.89998626708984
5702-SKUOB,Female,0,True,False,4,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,19.600000381469727,93.4499969482422,False,78.4000015258789
1134-YWTYF,Male,0,True,False,27,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,53.79999923706055,1389.8499755859375,False,1452.5999794006348
6061-GWWAV,Male,0,False,True,41,True,False,DSL,True,True,True,False,True,False,One year,False,Mailed check,70.19999694824219,2894.550048828125,False,2878.1998748779297
0679-TDGAK,Male,0,True,True,50,True,False,DSL,True,False,False,True,True,True,One year,False,Electronic check,75.5,4025.60009765625,False,3775.0
6585-WCEWR,Male,0,True,True,72,True,False,False,False,False,False,False,False,True,Two year,False,Electronic check,20.350000381469727,1354.4000244140625,False,1465.2000274658203
9067-YGSCA,Female,0,False,False,70,True,True,False,False,False,False,False,False,True,One year,False,Credit card (automatic),26.049999237060547,1856.4000244140625,False,1823.4999465942383
9067-SQTNS,Male,0,True,True,44,True,False,False,False,False,False,False,False,True,One year,False,Bank transfer (automatic),20.600000381469727,926.0,False,906.400016784668
8433-WXGNA,Male,0,False,False,2,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,75.69999694824219,189.1999969482422,True,151.39999389648438
1776-SPBWV,Female,0,True,True,34,True,False,False,False,False,False,False,False,True,One year,True,Bank transfer (automatic),20.100000381469727,682.0999755859375,False,683.4000129699707
8735-SDUFN,Female,1,True,False,72,True,True,False,False,False,False,False,False,True,Two year,False,Bank transfer (automatic),24.299999237060547,1778.699951171875,False,1749.5999450683594
9668-PUGNU,Male,0,True,False,71,True,True,False,False,False,False,False,False,True,Two year,True,Electronic check,24.5,1816.199951171875,False,1739.5
9405-GPBBG,Female,0,False,False,64,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),110.5,7069.25,False,7072.0
1926-QUZNN,Female,0,True,False,72,True,True,False,False,False,False,False,False,True,Two year,True,Bank transfer (automatic),25.25,1841.199951171875,False,1818.0
3707-GNWHM,Male,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,74.25,74.25,True,74.25
7016-NVRIC,Male,1,True,False,29,True,False,Fiber optic,True,False,True,False,False,True,One year,False,Bank transfer (automatic),90.0999984741211,2656.699951171875,False,2612.8999557495117
